778 10
-14.112 6.864 -3.008 7.936 3.926 -4.026 8.244 0.301 12.737 5.594
-1.707 3.797 -1.518 8.111 -0.545 -11.505 -4.708 -3.982 6.400 -2.008
-0.529 -3.437 0.848 6.545 -4.182 -10.570 -7.076 -0.636 12.445 -5.269
-4.852 -4.560 0.711 5.078 -6.699 -13.420 -8.172 -0.705 12.446 -7.460
-6.180 -4.100 2.821 2.607 -8.414 -15.230 -6.794 1.980 11.054 -8.423
-5.463 -5.002 4.739 -0.793 -9.046 -15.208 -6.228 1.913 11.130 -9.442
-4.355 -6.110 5.694 -1.834 -8.409 -15.138 -5.115 1.891 13.943 -10.432
-3.582 -7.166 6.263 -1.940 -8.622 -14.673 -5.259 5.048 13.432 -9.329
-2.984 -8.187 5.232 -2.550 -10.791 -14.273 -5.540 4.639 14.242 -11.917
-2.983 -7.563 5.162 -2.976 -9.366 -13.990 -3.749 5.381 15.095 -11.882
-2.226 -8.721 6.394 -3.831 -9.956 -13.709 -4.729 6.568 14.867 -13.199
-1.075 -9.490 6.683 -4.487 -9.261 -13.781 -5.192 7.457 13.519 -11.619
-2.733 -7.740 5.176 -3.219 -8.979 -12.396 -5.675 9.187 12.027 -9.930
-1.960 -8.888 6.287 -4.180 -8.493 -13.996 -5.055 8.707 13.039 -11.235
-1.018 -8.848 8.044 -4.387 -8.288 -11.374 -4.135 9.718 10.998 -7.885
-0.164 -9.281 8.799 -5.640 -8.631 -10.483 -4.819 8.629 9.870 -6.249
-1.454 -8.280 8.695 -2.956 -9.907 -8.582 -6.495 12.139 6.474 -5.090
-1.029 -9.195 8.884 -1.113 -9.479 -11.190 -6.065 11.958 7.704 -6.711
-1.666 -8.229 7.867 0.539 -11.449 -9.316 -6.456 11.865 8.245 -8.688
-1.839 -8.096 7.209 0.903 -11.451 -9.386 -4.095 8.452 10.308 -9.462
-0.682 -10.100 9.073 -2.015 -10.150 -9.906 -4.709 10.377 7.664 -7.231
0.681 -11.586 9.403 -2.445 -9.965 -10.174 -5.941 12.391 6.629 -7.068
1.658 -10.431 6.685 -0.779 -12.858 -6.479 -7.965 12.396 7.048 -5.925
1.916 -10.043 5.916 0.369 -14.319 -4.917 -9.737 14.423 5.486 -5.774
1.088 -9.680 6.371 0.210 -13.974 -7.416 -7.867 13.596 4.689 -5.497
0.843 -8.191 5.441 0.404 -12.373 -10.669 -5.564 11.628 4.435 -5.206
0.597 -5.721 4.259 1.460 -14.016 -11.780 -3.871 8.201 5.397 -7.735
0.313 -5.914 5.445 3.351 -14.431 -12.312 -3.866 10.314 1.598 -4.408
0.308 -5.950 5.566 2.845 -13.078 -16.214 -3.123 8.237 -0.707 -3.754
0.780 -5.916 7.399 2.342 -14.268 -17.561 -2.014 8.820 -2.356 -4.881
1.283 -4.844 5.983 -0.030 -9.901 -19.582 -1.749 10.390 -5.625 -3.819
3.165 -3.594 6.383 0.222 -7.886 -18.757 -4.312 10.126 -13.221 -1.073
2.903 -1.456 8.378 3.129 -9.018 -20.698 -5.188 9.610 -10.821 -0.492
0.317 -3.579 8.556 1.818 -8.523 -26.641 -1.761 9.956 -10.183 -0.682
-0.215 2.218 10.315 4.357 -8.963 -24.333 -3.391 8.096 -13.074 -3.556
1.657 5.766 7.175 7.761 0.668 -19.484 -1.275 5.370 -9.022 -5.304
2.030 5.196 7.710 10.442 -0.315 -19.483 -4.842 5.175 -7.529 -4.623
1.473 7.882 5.275 8.075 2.554 -12.909 -3.290 -2.742 -3.644 -3.863
2.598 10.057 8.515 8.998 3.645 -7.955 2.127 -2.768 -2.306 -4.983
2.747 8.548 6.417 8.841 4.109 -1.795 -0.547 -4.427 -5.026 -10.126
3.902 10.727 4.537 8.074 2.527 -5.712 1.188 -1.894 0.306 -2.274
2.862 10.217 7.411 11.326 3.622 -8.271 0.978 -1.784 2.569 -1.264
2.093 10.815 5.400 12.942 7.928 -4.720 0.019 -5.666 -3.019 -1.722
1.637 9.091 6.910 15.069 4.785 -5.485 3.400 -5.010 -1.939 -6.322
1.967 2.937 -13.175 -4.651 20.365 4.300 5.437 1.015 -8.716 2.846
0.547 3.843 -10.584 -1.180 15.191 8.057 6.420 -3.739 -17.698 0.127
-1.629 8.330 -5.328 2.483 7.907 5.538 5.438 0.116 -11.287 -2.295
3.382 9.432 -7.347 -10.206 4.185 2.139 3.928 2.226 -11.274 -3.442
5.655 4.951 -1.725 -13.963 -7.416 5.786 2.424 -0.743 -8.005 -8.811
6.225 0.869 2.769 -18.574 -7.565 7.192 0.784 -1.785 -0.975 -12.886
5.163 1.140 2.978 -20.049 -10.435 9.759 -0.716 -3.665 2.824 -13.548
4.973 1.957 2.340 -21.461 -12.880 10.858 -0.243 -4.184 5.885 -13.064
6.036 2.223 3.753 -24.810 -11.779 11.759 -1.983 -2.897 7.488 -12.660
6.061 2.144 3.703 -25.321 -12.548 11.727 -2.126 -6.166 11.568 -14.855
6.548 1.957 3.810 -24.631 -13.064 11.968 -1.430 -4.609 10.617 -14.660
8.018 0.556 3.082 -23.688 -9.613 12.432 -2.576 -2.572 10.632 -14.784
6.428 0.764 0.618 -22.004 -8.204 11.063 -1.414 -9.257 10.247 -15.636
3.269 1.632 -0.397 -20.539 -6.694 12.740 -3.290 -11.143 9.518 -12.896
2.104 1.077 -0.924 -20.567 -3.319 11.183 -4.258 -12.320 4.736 -8.181
0.566 1.591 -2.303 -19.766 -2.489 9.964 -6.615 -12.732 0.586 -2.814
-0.693 2.836 -2.600 -16.427 0.267 5.732 -7.673 -12.887 3.396 0.422
-0.879 2.688 -2.603 -14.079 3.006 2.915 -9.466 -11.535 0.501 2.888
1.348 2.572 -2.566 -13.258 5.658 1.781 -5.899 -10.892 -2.114 5.055
-3.868 10.710 -9.317 -7.502 8.848 -3.178 3.083 -15.783 -4.561 6.779
-6.760 16.275 -6.339 -3.581 11.682 -3.383 4.341 -11.308 -1.786 -1.379
-7.646 14.912 -8.477 3.810 11.169 -2.498 6.856 -9.494 -0.476 -3.790
-6.998 12.235 -6.455 7.770 8.997 -0.660 6.980 -1.441 4.596 4.973
-7.159 11.675 -3.596 11.084 7.752 -0.466 4.882 3.844 7.428 1.090
-4.842 8.009 -1.416 7.616 8.605 -1.608 3.669 1.528 0.516 8.081
-1.645 5.585 0.689 8.332 8.900 -1.785 7.140 -0.076 5.830 8.199
-4.931 4.851 -5.604 5.694 9.628 1.413 7.471 -4.125 4.626 2.322
-5.931 5.336 -4.049 5.973 8.934 4.291 12.227 -4.217 -0.130 -1.193
-3.607 1.340 -3.853 5.777 11.125 3.609 8.539 -4.962 -1.642 3.516
-3.780 1.373 -1.418 5.802 12.853 0.885 3.194 -6.805 2.324 -0.316
-4.000 -2.283 -5.342 10.081 15.531 -3.321 6.760 0.267 3.319 -0.655
-5.549 -4.692 -6.858 12.639 14.067 -5.667 5.483 0.819 10.525 4.929
-9.630 0.992 -3.342 7.864 8.058 2.890 8.459 -6.305 -0.189 0.935
-11.195 0.876 -5.142 6.643 14.256 3.802 4.616 -1.196 10.224 4.276
-6.471 -0.084 -2.726 7.557 11.950 0.622 7.480 5.535 10.439 2.000
-7.661 -1.883 -0.643 5.319 9.402 1.228 7.846 1.706 7.474 -0.514
-6.353 -3.091 -2.634 -7.007 11.032 6.783 4.024 8.826 7.687 2.748
-0.943 -1.435 -5.570 -11.461 9.575 10.426 -3.359 4.428 10.080 2.496
3.596 -10.151 -4.301 -10.524 0.456 14.886 -4.556 -4.070 18.719 -5.810
2.874 -12.756 -5.627 -12.108 1.987 17.084 -1.497 -5.962 22.278 -5.411
3.412 -11.397 -6.968 -10.406 2.020 17.275 1.685 -5.250 19.787 -4.414
4.468 -12.937 -6.474 -8.510 3.906 15.605 2.694 -6.677 19.393 -1.622
4.280 -12.929 -5.546 -8.201 5.770 13.808 2.553 -4.957 20.230 -2.061
4.164 -12.853 -5.998 -7.491 3.877 16.153 -0.582 -2.001 18.838 -3.165
5.628 -13.828 -6.091 -6.675 4.750 14.860 -1.841 1.474 16.467 -0.955
4.734 -12.575 -4.441 -6.480 7.865 10.805 -0.157 4.660 14.091 2.418
1.887 -7.890 -5.822 -2.164 8.631 9.937 -0.528 10.837 9.013 5.045
2.509 -6.834 -2.898 2.232 15.699 2.424 2.467 9.815 10.903 5.894
-0.009 -3.094 -0.267 6.031 17.897 -0.703 9.692 -1.067 11.714 8.993
-7.355 -5.564 -4.510 5.963 20.935 -3.960 15.386 4.731 14.393 5.467
-8.072 -8.215 -7.363 5.324 21.838 -5.550 8.279 11.303 13.095 10.886
-3.566 -3.713 -4.872 9.879 19.780 3.261 6.800 8.237 13.874 4.776
-2.302 0.588 -5.706 4.281 11.951 0.780 8.446 0.520 6.418 5.817
-4.068 -0.623 -6.736 4.765 9.700 0.123 5.972 1.806 9.808 0.342
-2.001 2.055 -2.942 4.480 7.131 -1.644 4.648 3.345 8.030 9.582
-6.486 -9.937 -10.507 -0.981 21.178 -7.135 0.303 5.146 7.522 10.848
-8.842 -12.576 -13.627 2.076 17.859 -6.281 -2.099 3.693 -0.344 11.951
-10.250 -8.441 -6.098 5.671 14.814 -6.723 7.302 4.770 4.556 8.795
-10.625 -5.881 -5.243 6.895 18.475 2.774 13.110 -0.092 2.164 5.912
-9.012 -11.126 -12.096 1.142 14.410 0.538 10.247 -0.791 2.855 10.189
0.296 -7.633 -9.545 3.596 9.735 -1.032 7.130 -1.403 3.415 3.537
8.099 -11.105 -8.268 -0.926 7.635 -1.399 3.977 2.022 4.170 0.615
7.814 -15.548 -5.349 -2.350 5.414 -6.260 4.531 2.695 9.561 -3.991
5.275 -14.204 -4.002 -2.224 5.098 -8.685 0.126 3.643 10.669 -5.928
4.298 -8.600 -4.493 1.430 9.417 -14.359 -4.446 3.673 5.888 -3.962
4.197 -4.324 -4.014 3.274 13.837 -12.929 -6.213 5.486 1.201 1.658
0.926 2.097 -4.378 6.054 16.322 0.618 2.426 -1.835 5.310 9.563
-1.307 0.981 -2.804 4.820 7.251 -4.387 4.994 4.028 8.454 4.389
-6.285 -0.387 -3.190 4.431 8.863 -3.158 4.354 9.655 7.844 8.404
-4.550 -0.735 -5.885 3.211 7.141 -2.674 2.164 -0.016 1.818 3.146
-3.566 -0.248 -1.046 8.315 6.883 -4.397 3.785 0.864 10.441 7.220
-5.235 1.928 -0.724 4.726 12.866 -1.217 2.982 2.976 4.649 5.124
-9.313 -2.691 4.137 -0.559 16.222 -0.722 10.942 -0.733 3.280 2.048
-9.169 -6.026 2.082 3.196 12.540 -2.534 11.496 3.338 0.091 1.818
-8.275 -9.254 -0.063 3.419 13.452 -0.116 4.728 -2.816 4.556 0.338
-7.943 -9.100 -0.787 3.277 11.254 -0.908 5.508 1.436 -1.461 -7.341
-6.542 -4.908 0.690 -1.023 8.408 -0.987 9.948 2.344 3.417 -2.386
-7.628 -8.367 -0.435 0.856 7.507 0.878 9.938 -2.217 5.627 -4.570
-7.978 -11.385 -1.670 0.355 5.466 6.420 8.713 -5.537 -2.717 -0.669
-6.300 -6.004 -0.297 3.783 8.953 3.687 -0.207 -4.568 1.156 1.478
-7.399 -4.929 -3.165 4.263 9.423 -0.085 2.599 -1.458 4.128 4.992
-6.729 -2.947 -2.396 4.365 10.099 1.794 6.016 -2.913 6.465 4.053
-6.455 -1.254 -3.391 6.532 11.611 -0.925 6.172 0.172 0.363 2.889
-5.417 -1.666 -1.973 5.877 11.202 2.331 7.256 5.344 5.257 5.284
-3.575 -7.267 -8.425 0.556 16.343 -7.352 6.122 5.236 9.351 11.109
-4.410 -9.229 -12.329 -0.050 19.743 -9.816 0.854 2.617 7.301 11.498
-5.445 -7.670 -8.832 5.558 16.553 -7.967 2.227 1.629 1.979 13.035
-5.272 -4.660 -5.561 7.598 13.033 -5.851 10.256 2.650 0.692 18.600
-7.316 -9.408 -8.679 7.336 16.535 -1.438 11.621 8.827 2.524 -0.335
1.096 -5.078 -7.236 3.703 15.595 -1.139 8.494 1.124 -0.765 2.589
7.071 -7.383 -8.050 2.754 9.147 -3.138 6.769 3.088 5.397 -2.840
4.708 -8.857 -8.320 4.099 8.144 -7.690 4.106 4.556 6.532 -3.089
3.356 -7.293 -8.216 6.022 8.647 -11.899 1.884 2.420 8.012 -4.431
4.841 -6.009 -6.364 7.903 13.529 -14.656 0.019 3.740 2.896 -2.344
3.335 0.778 -4.119 7.270 16.239 -7.593 -0.240 4.191 -0.397 4.442
-1.564 5.862 3.474 9.864 17.640 -8.798 -0.030 -2.861 0.115 11.664
-5.341 0.614 -0.174 7.869 21.040 -5.287 2.757 0.630 3.484 14.168
-7.320 -12.582 -9.632 -3.187 15.649 -10.988 2.447 -1.339 6.226 14.182
-2.682 -8.097 -7.921 2.710 14.954 -13.572 -0.400 0.547 1.885 1.539
1.527 -8.080 -1.660 4.921 -1.985 -22.861 -2.023 -0.658 -1.404 -2.519
-0.505 -12.826 -2.694 0.003 -11.083 -20.479 -7.427 -1.306 -2.867 -10.621
-3.973 -10.923 -4.469 -3.999 -14.372 -20.720 -7.860 -1.818 -1.143 -15.585
-1.303 -10.399 -1.695 1.343 -14.463 -13.679 -7.076 3.284 5.577 -8.536
3.589 -3.805 4.731 4.270 0.389 -4.041 -3.001 -3.122 0.551 -2.116
-0.978 -3.975 5.464 14.329 1.391 -7.855 -16.054 -3.076 3.999 4.651
0.534 -12.020 1.326 2.945 -9.130 -14.127 -15.801 2.563 3.707 -2.658
-0.950 -12.517 1.209 -3.876 -14.232 -13.685 -8.353 3.785 5.759 -13.158
-1.960 -12.805 0.313 -6.064 -10.810 -12.962 -7.268 5.070 3.454 -10.557
0.070 -10.625 -3.222 -5.898 -8.220 -3.484 -6.937 -2.359 2.188 -4.765
0.696 -5.478 -4.518 -5.223 -10.545 -2.887 1.919 -17.541 -10.120 -10.728
0.920 -2.664 -1.934 -1.667 -11.780 -0.827 11.708 -26.812 -17.845 -14.147
1.250 -3.734 -2.075 -2.591 -11.877 1.800 8.955 -26.358 -19.343 -13.966
0.505 -3.500 -1.650 -1.796 -11.202 4.243 9.429 -27.318 -19.065 -14.999
0.005 -3.160 -1.872 -2.781 -11.540 5.338 7.761 -29.730 -18.950 -14.747
1.624 -6.671 -3.900 -6.829 -12.038 3.065 1.849 -18.353 -6.607 -13.293
3.817 -10.236 -6.947 -11.181 -9.230 10.212 -1.134 -12.371 1.769 -8.634
4.219 -14.499 -7.188 -16.213 -7.419 4.450 -7.853 -11.671 5.204 -7.353
4.889 -15.400 -6.958 -14.251 -3.759 6.938 -7.515 -8.124 8.076 -3.298
3.291 -16.973 -9.009 -13.868 -5.280 5.795 -9.173 -10.655 6.779 -6.631
4.011 -16.481 -8.352 -10.669 -6.454 8.019 -7.148 -10.297 11.500 -8.369
4.327 -18.867 -8.734 -12.943 -11.185 5.479 -8.497 -16.130 11.513 -12.337
4.654 -18.196 -8.093 -10.834 -15.709 5.290 -7.402 -21.018 13.593 -7.505
3.407 -11.482 -6.100 -4.195 -14.541 3.810 -3.799 -20.670 9.963 1.262
1.823 -1.621 -1.975 5.047 -10.603 0.953 -3.407 -21.622 -3.976 -6.736
-0.276 3.089 2.505 4.534 -13.381 6.206 -5.573 -25.332 -6.245 -6.491
0.863 4.583 2.318 4.711 -13.698 4.774 -1.788 -21.029 -2.762 -2.784
1.232 -4.285 -2.949 7.849 -9.336 -2.416 -6.426 -13.905 6.471 6.525
-0.372 -4.514 -5.642 6.314 -12.792 -0.477 -10.289 -14.908 13.007 4.637
-1.815 -3.009 -4.367 -0.830 -7.675 -1.864 -13.991 -10.911 7.707 1.980
-1.260 -2.427 -0.998 -6.073 -1.613 -4.279 -16.471 -5.375 -2.950 1.313
0.240 0.212 1.942 -4.107 4.100 -3.530 -15.193 -4.666 -12.063 4.674
3.862 1.309 -0.139 -0.653 11.693 3.894 -8.726 -4.600 -10.321 4.448
4.013 7.987 2.027 6.457 4.066 -3.437 -3.091 -8.438 0.395 -1.043
0.570 4.848 -0.340 6.104 9.664 -1.794 1.034 -5.295 -0.177 0.655
-2.074 0.097 -1.011 7.674 6.889 -0.177 0.215 -8.191 5.350 3.059
-2.908 -1.584 -6.454 3.167 4.485 -3.395 -0.235 -2.774 4.954 7.257
-6.199 1.770 -0.040 8.716 8.916 0.002 3.236 -4.803 0.273 -0.501
-4.602 1.075 -3.988 5.808 7.636 -0.565 4.438 2.357 5.579 5.671
-3.519 1.186 -2.755 9.125 7.902 -5.161 3.632 -1.810 4.504 7.214
-5.209 2.630 -2.879 6.660 13.025 -0.199 4.720 -3.228 1.246 -0.453
-5.257 2.556 0.323 4.280 6.003 -3.819 7.812 -1.841 -0.729 -1.731
-3.766 -7.186 -21.501 -10.960 13.089 -4.706 2.640 -5.560 -6.231 7.517
-6.515 -6.939 -18.140 -9.793 16.273 -0.485 4.151 -6.624 -8.391 9.420
-1.769 0.229 -21.769 -11.055 13.873 3.189 7.041 -3.903 -5.980 17.273
3.045 4.542 -8.456 -11.049 7.219 1.282 -0.810 -7.522 -15.640 5.981
3.112 -2.279 -6.976 -15.269 -4.639 -1.018 -3.871 -10.049 -7.638 -3.394
1.150 -3.269 -7.070 -15.342 -6.174 1.119 -1.132 -8.808 -6.416 -4.749
1.241 -3.723 -8.466 -15.825 -5.567 2.661 -2.086 -9.203 -8.628 -5.170
2.981 -3.136 -6.949 -13.842 -0.344 0.472 2.652 -10.842 -8.245 -2.452
6.881 -0.597 -9.198 -10.724 4.841 3.443 7.475 -6.061 -9.920 2.133
3.313 5.659 -4.092 -4.134 6.850 3.906 8.655 -7.379 -2.123 0.371
-2.070 0.739 -1.946 3.198 11.556 5.122 7.588 -2.298 -3.848 -2.245
-6.560 -4.455 -8.934 5.606 17.724 13.800 14.978 0.915 -4.055 2.219
-7.268 -5.557 -12.272 -0.441 11.712 10.952 10.782 0.290 3.989 2.781
-7.511 -7.539 -8.768 2.333 12.024 7.916 11.059 2.354 -0.740 6.203
-5.658 -2.245 -3.411 4.297 14.488 8.250 12.576 5.176 5.082 2.971
-5.722 0.788 0.811 5.231 12.645 8.215 10.791 0.292 6.586 0.529
-0.791 1.615 1.025 -1.644 -3.100 5.272 15.907 -13.315 -1.249 0.627
4.367 6.856 2.053 -2.317 -8.705 4.500 24.701 -13.110 -7.183 -9.629
4.665 2.438 1.338 -3.942 -16.381 4.228 15.547 -11.783 -8.374 -7.452
3.373 -0.555 0.084 -10.035 -16.486 2.376 11.647 -17.042 -7.635 -8.705
2.663 0.430 -1.019 -6.531 -19.451 5.071 8.628 -15.430 -5.583 -7.358
2.961 -0.540 -0.647 -6.172 -18.630 5.289 9.567 -15.508 -4.947 -8.016
2.526 -1.606 -0.781 -6.272 -15.533 6.217 11.450 -13.648 -3.630 -9.719
4.059 -2.416 -2.772 -11.562 -17.015 3.168 8.376 -11.472 0.313 -7.258
4.023 -4.153 -3.821 -18.792 -12.883 6.567 7.021 -12.231 -5.839 -6.529
4.027 -6.947 -3.304 -18.741 -4.713 5.129 2.246 -12.077 -2.761 -3.889
1.926 -5.244 -4.417 -14.777 -3.640 1.233 -4.603 -11.834 -0.286 1.837
0.320 -1.087 -7.372 -9.004 -3.544 -1.316 -5.774 -15.124 -0.609 5.226
-3.773 5.953 -6.785 -0.891 1.359 -3.647 2.117 -17.291 -0.626 4.552
3.718 10.111 2.181 3.209 -2.127 5.806 -1.422 -17.721 -3.578 4.126
5.074 7.537 4.766 6.270 6.496 2.468 -0.138 -13.823 -1.375 5.607
0.012 7.495 4.062 7.275 10.078 -0.103 -0.146 -10.361 0.307 3.477
-3.130 1.632 -0.774 5.392 4.158 -6.112 -4.792 -6.728 7.503 1.354
-1.710 -2.451 -1.815 5.549 -6.410 -8.537 -11.305 -2.362 12.838 -1.648
-4.271 -5.626 -0.945 1.590 -7.814 -13.041 -10.102 -1.052 13.316 -6.156
-4.535 -6.597 1.577 0.266 -5.523 -13.694 -8.318 2.155 13.727 -6.566
-4.654 -6.905 2.203 -0.891 -7.491 -14.684 -6.856 2.440 10.122 -7.256
-4.119 -6.312 2.702 -1.449 -6.801 -15.056 -6.943 4.016 9.617 -7.363
-2.394 -6.606 3.598 0.552 -6.578 -10.699 -10.542 7.635 7.868 -3.730
-0.142 -7.857 2.759 5.308 -11.969 -3.919 -17.561 6.799 5.131 -2.115
0.784 -5.063 2.980 8.528 -6.528 -4.182 -7.567 -2.609 5.101 2.093
1.738 -3.187 6.486 13.592 2.958 -4.749 2.561 -8.269 1.193 4.737
1.805 -5.296 4.361 10.824 -6.051 -4.019 -2.154 -8.587 5.814 6.017
2.858 -7.265 4.828 8.766 -9.276 0.839 -12.324 -1.106 5.231 5.180
3.011 -7.489 5.324 6.899 -11.327 4.260 -18.463 2.007 6.851 -0.712
3.119 -8.401 6.190 2.567 -6.248 0.028 -17.616 3.611 7.124 -1.246
2.169 -7.630 6.197 0.209 -4.648 -4.670 -13.141 3.116 9.901 -3.979
1.862 -7.560 5.065 0.325 -4.434 -4.179 -14.042 5.739 10.551 -4.925
1.806 -8.442 4.474 1.653 -5.596 -2.819 -13.353 7.319 10.947 -5.243
1.687 -9.606 5.505 0.312 -5.330 -4.511 -10.973 8.567 12.114 -6.857
0.685 -10.557 5.531 0.617 -5.379 -4.254 -10.798 8.666 13.629 -8.086
1.116 -11.878 6.508 -0.792 -4.094 -4.909 -9.741 8.015 14.878 -8.805
1.998 -12.175 6.683 -1.123 -5.543 -4.413 -9.688 9.931 12.018 -6.382
1.512 -10.745 6.036 -2.288 -6.929 -3.857 -10.818 11.042 8.995 -2.910
3.483 -9.393 5.535 -3.164 -4.598 -2.941 -11.261 11.956 6.599 1.224
4.277 -8.788 3.842 -2.561 -5.122 -2.633 -14.157 13.945 2.101 4.774
5.767 -8.024 2.099 -0.547 -4.651 -4.384 -8.033 12.100 1.569 6.331
6.426 -4.877 0.496 4.148 -5.982 -2.780 -2.938 7.357 4.250 4.192
8.278 -1.075 4.096 3.822 -11.042 1.009 -1.169 -5.367 -3.604 -1.020
7.604 4.360 2.898 2.732 -14.330 1.560 6.292 -13.847 -14.891 -4.024
7.814 5.721 0.638 -0.964 -11.452 -2.231 6.655 -12.254 -10.623 -6.296
5.122 8.432 1.820 1.794 -1.594 3.564 5.860 -9.950 -8.285 -2.220
3.487 12.050 5.744 7.787 4.782 -0.107 4.571 -5.934 -4.472 -5.410
2.582 10.795 7.794 13.252 7.790 -1.280 10.555 3.280 3.306 0.096
-0.613 8.020 6.854 12.080 11.626 -2.078 9.074 7.920 10.166 6.110
-0.676 10.199 7.491 14.001 13.619 7.849 9.167 7.274 3.543 1.344
-0.519 10.813 6.440 15.037 20.085 9.687 9.010 4.279 5.217 2.188
-0.286 9.561 3.433 17.117 22.886 15.693 17.442 6.817 5.673 5.114
-1.422 8.124 6.909 13.679 16.411 8.965 12.341 9.682 10.823 7.721
-1.940 7.587 9.356 14.030 15.981 7.734 13.244 14.374 12.162 16.703
0.246 8.506 5.621 13.874 17.575 10.128 17.789 7.436 12.125 13.459
0.205 9.165 8.664 15.877 16.723 10.888 14.955 7.862 9.447 3.631
-0.114 9.008 9.515 16.918 14.647 11.199 11.997 2.872 8.461 7.026
-0.049 10.357 6.753 15.487 14.167 3.976 9.792 0.952 3.435 0.746
-4.241 7.927 4.196 15.024 13.270 7.912 11.232 2.103 3.404 -3.003
-3.869 9.424 8.472 14.422 13.242 14.912 12.122 4.628 1.985 1.936
-5.739 8.809 6.443 10.659 16.794 12.622 10.482 4.194 2.857 10.725
-1.776 8.958 6.512 5.271 5.423 7.171 7.380 -3.696 -2.645 5.151
1.708 9.384 8.625 11.839 4.757 5.225 8.816 -1.623 -4.600 -0.113
6.389 7.730 8.541 10.288 -2.677 7.560 10.554 -4.074 -2.828 3.333
5.812 5.001 9.452 7.833 -6.845 7.126 9.942 -8.191 -6.294 1.159
5.392 7.443 8.344 7.206 -9.151 12.402 9.566 -11.316 -6.421 1.400
6.297 8.573 4.874 6.685 -6.577 12.104 6.354 -12.611 -10.115 1.456
5.908 0.298 -1.800 2.095 -6.486 8.073 -3.494 -7.398 -2.671 4.996
6.593 -0.142 -4.717 0.803 -4.413 12.032 -5.015 -3.185 -3.252 7.896
5.510 0.030 -6.256 -4.684 -4.992 13.330 -4.295 0.078 -4.233 -0.167
6.206 -0.821 -3.135 -9.941 -7.525 14.977 0.596 2.193 -4.770 -6.130
6.588 -1.790 -0.804 -14.167 -7.671 15.093 0.510 3.424 -3.232 -8.348
7.761 -2.297 2.179 -17.445 -8.831 16.420 0.210 6.075 -2.401 -8.666
8.288 -1.886 2.683 -19.181 -7.418 13.181 1.225 7.734 -0.284 -9.969
8.890 -2.504 3.838 -22.111 -8.886 11.608 0.226 10.743 0.155 -11.969
8.287 0.189 3.745 -24.888 -10.756 13.489 -0.693 10.542 -1.469 -13.192
11.476 1.171 3.618 -26.565 -10.638 9.880 1.277 8.043 -1.734 -9.764
11.288 4.330 0.228 -26.521 -10.449 6.869 0.016 11.457 -1.468 -8.168
9.549 8.667 -3.716 -19.989 -7.586 2.121 6.113 7.559 -0.588 -3.478
5.376 8.055 -4.311 -14.081 -11.114 -7.174 -0.734 7.607 -2.111 -6.814
1.813 8.849 -9.211 -10.578 -6.199 -3.865 2.802 9.811 14.670 0.835
-0.882 5.685 -2.573 4.309 1.608 0.154 11.047 9.390 8.905 6.667
-1.685 4.111 2.843 8.324 10.916 4.318 7.196 -0.256 3.720 0.817
-3.544 3.293 2.934 10.247 12.284 8.435 6.667 3.590 -0.473 1.322
-3.900 1.075 2.917 6.932 6.034 4.111 8.420 5.071 3.445 4.856
0.822 5.172 -5.339 -6.892 1.108 2.547 15.362 14.277 1.297 3.923
6.458 10.337 -3.732 -13.746 -8.762 -0.942 10.076 9.231 -9.202 -0.495
6.836 3.495 -0.415 -20.801 -9.847 -0.867 10.209 6.420 -7.338 3.093
3.561 2.857 -1.949 -17.725 -9.790 0.941 7.578 3.623 -7.545 0.801
1.403 2.632 -3.812 -17.037 -10.313 2.155 8.338 0.138 -8.465 -1.561
1.407 2.013 -4.498 -16.086 -10.765 4.149 9.683 -1.450 -9.417 -2.666
2.771 0.661 -3.958 -12.499 -9.916 4.422 11.104 -4.289 -7.762 -3.107
3.394 -1.037 -3.246 -10.126 -8.360 2.958 10.705 -8.322 -8.712 -1.618
4.902 -1.088 -5.005 -9.791 -7.277 5.334 9.695 -8.246 -12.558 1.965
6.349 1.306 -8.642 -6.688 -7.415 7.379 10.827 -8.440 -14.848 3.429
4.103 11.429 -9.747 -9.097 3.285 0.233 10.204 -5.747 -12.045 3.143
-1.128 15.051 -6.689 -3.034 4.551 -0.702 10.452 -8.475 -3.906 2.156
-7.509 13.957 -4.402 5.600 2.197 -3.723 4.256 -3.655 -1.047 -1.964
-13.578 12.766 -4.440 7.872 1.062 0.007 5.118 -3.348 0.760 -0.835
-18.433 9.926 -9.243 8.915 5.959 -0.632 6.120 -1.419 2.059 -2.457
-18.955 13.256 -8.904 9.580 6.869 0.858 1.750 -3.900 8.535 7.403
-15.619 11.481 -5.516 7.825 5.278 0.591 8.275 1.226 12.174 3.930
-8.084 10.543 -4.376 7.224 3.081 -5.415 -0.219 -2.617 7.672 -2.658
1.103 1.270 -4.974 -3.103 -4.549 -14.858 -11.555 2.757 0.579 -0.057
-2.098 -4.015 -2.867 -5.149 -7.253 -12.803 -12.079 11.336 -1.833 -0.048
-3.057 -7.918 0.993 -8.352 -9.238 -14.809 -9.018 15.498 -3.206 -3.394
-4.211 -5.220 2.257 -6.148 -12.218 -13.775 -6.441 16.586 -6.519 -5.527
-3.834 -5.407 2.488 -4.829 -13.860 -13.646 -7.278 17.456 -11.325 -4.228
-3.804 -6.211 2.662 -3.818 -14.672 -15.151 -9.695 16.940 -16.490 -2.125
